State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10,Common Pollutant,Pct Good Days,Pct Moderate Days,Pct Unhealthy for Sensitive Groups Days,Pct Unhealthy Days,Pct Very Unhealthy Days,Pct Hazardous Days
New Mexico,Sandoval,2016,361,292,69,0,0,0,0,90,61,42,0,0,361,0,0,0,Ozone,0.8088642659279779,0.19113573407202217,0.0,0.0,0.0,0.0
New Mexico,Santa Fe,2016,366,301,65,0,0,0,0,90,61,43,0,0,363,0,3,0,Ozone,0.8224043715846995,0.17759562841530055,0.0,0.0,0.0,0.0
New Mexico,Socorro,2016,102,101,1,0,0,0,0,67,20,11,0,0,0,0,102,0,PM2.5,0.9901960784313726,0.00980392156862745,0.0,0.0,0.0,0.0
New Mexico,Taos,2016,362,360,2,0,0,0,0,54,25,12,0,0,0,0,362,0,PM2.5,0.994475138121547,0.0055248618784530384,0.0,0.0,0.0,0.0
New Mexico,Valencia,2016,362,280,82,0,0,0,0,97,61,43,0,0,362,0,0,0,Ozone,0.7734806629834254,0.2265193370165746,0.0,0.0,0.0,0.0
New York,Albany,2016,366,313,51,2,0,0,0,119,58,36,0,0,274,0,92,0,Ozone,0.855191256830601,0.13934426229508196,0.00546448087431694,0.0,0.0,0.0
New York,Bronx,2016,366,281,81,4,0,0,0,140,64,41,0,82,174,0,110,0,Ozone,0.76775956284153,0.22131147540983606,0.01092896174863388,0.0,0.0,0.0
New York,Chautauqua,2016,366,324,39,3,0,0,0,140,54,37,0,0,352,3,11,0,Ozone,0.8852459016393442,0.10655737704918032,0.00819672131147541,0.0,0.0,0.0
New York,Dutchess,2016,362,333,24,5,0,0,0,122,49,34,0,0,353,9,0,0,Ozone,0.919889502762431,0.06629834254143646,0.013812154696132596,0.0,0.0,0.0
New York,Erie,2016,366,281,79,6,0,0,0,136,61,41,0,27,193,3,143,0,Ozone,0.76775956284153,0.21584699453551912,0.01639344262295082,0.0,0.0,0.0
New York,Essex,2016,366,333,31,2,0,0,0,112,49,39,0,0,365,0,1,0,Ozone,0.9098360655737705,0.08469945355191257,0.00546448087431694,0.0,0.0,0.0
New York,Franklin,2016,366,365,1,0,0,0,0,51,36,20,0,142,198,26,0,0,Ozone,0.9972677595628415,0.00273224043715847,0.0,0.0,0.0,0.0
New York,Hamilton,2016,343,328,13,2,0,0,0,112,44,33,0,0,324,19,0,0,Ozone,0.956268221574344,0.037900874635568516,0.0058309037900874635,0.0,0.0,0.0
New York,Herkimer,2016,353,343,6,4,0,0,0,108,43,32,0,0,347,6,0,0,Ozone,0.9716713881019831,0.0169971671388102,0.0113314447592068,0.0,0.0,0.0
New York,Jefferson,2016,332,307,23,2,0,0,0,122,48,34,0,0,332,0,0,0,Ozone,0.9246987951807228,0.06927710843373494,0.006024096385542169,0.0,0.0,0.0
New York,Kings,2016,366,325,41,0,0,0,0,80,52,28,0,0,0,0,366,0,PM2.5,0.8879781420765027,0.11202185792349727,0.0,0.0,0.0,0.0
New York,Monroe,2016,366,313,51,2,0,0,0,122,56,38,0,7,224,4,131,0,Ozone,0.855191256830601,0.13934426229508196,0.00546448087431694,0.0,0.0,0.0
New York,Nassau,2016,366,337,29,0,0,0,0,69,48,23,0,0,0,15,351,0,PM2.5,0.9207650273224044,0.07923497267759563,0.0,0.0,0.0,0.0
New York,New York,2016,366,247,115,4,0,0,0,126,67,43,0,0,161,0,205,0,PM2.5,0.674863387978142,0.31420765027322406,0.01092896174863388,0.0,0.0,0.0
New York,Niagara,2016,220,197,20,3,0,0,0,119,54,39,0,0,220,0,0,0,Ozone,0.8954545454545455,0.09090909090909091,0.013636363636363636,0.0,0.0,0.0
New York,Oneida,2016,362,342,20,0,0,0,0,64,43,20,0,0,0,0,362,0,PM2.5,0.9447513812154696,0.055248618784530384,0.0,0.0,0.0,0.0
New York,Onondaga,2016,366,339,25,2,0,0,0,122,49,34,0,0,320,0,46,0,Ozone,0.9262295081967213,0.06830601092896176,0.00546448087431694,0.0,0.0,0.0
New York,Orange,2016,366,329,36,1,0,0,0,112,51,36,0,0,276,0,90,0,Ozone,0.8989071038251366,0.09836065573770492,0.00273224043715847,0.0,0.0,0.0
New York,Oswego,2016,283,261,21,1,0,0,0,101,47,34,0,0,283,0,0,0,Ozone,0.9222614840989399,0.07420494699646643,0.0035335689045936395,0.0,0.0,0.0
New York,Putnam,2016,361,322,34,4,1,0,0,156,51,35,0,0,356,5,0,0,Ozone,0.8919667590027701,0.09418282548476455,0.0110803324099723,0.002770083102493075,0.0,0.0
New York,Queens,2016,366,286,74,6,0,0,0,143,64,39,0,69,198,0,99,0,Ozone,0.7814207650273224,0.20218579234972678,0.01639344262295082,0.0,0.0,0.0
New York,Richmond,2016,366,278,78,9,1,0,0,151,66,40,0,0,222,0,144,0,Ozone,0.7595628415300546,0.21311475409836064,0.02459016393442623,0.00273224043715847,0.0,0.0
New York,Rockland,2016,363,303,56,4,0,0,0,136,61,36,0,0,299,0,64,0,Ozone,0.8347107438016529,0.15426997245179064,0.011019283746556474,0.0,0.0,0.0
New York,Saratoga,2016,350,328,19,3,0,0,0,119,48,33,0,0,350,0,0,0,Ozone,0.9371428571428572,0.054285714285714284,0.008571428571428572,0.0,0.0,0.0
New York,Steuben,2016,363,335,26,2,0,0,0,122,49,36,3,0,307,1,52,0,Ozone,0.9228650137741047,0.07162534435261708,0.005509641873278237,0.0,0.0,0.0
New York,Suffolk,2016,366,298,60,8,0,0,0,150,58,40,0,0,282,0,84,0,Ozone,0.8142076502732241,0.16393442622950818,0.02185792349726776,0.0,0.0,0.0
New York,Tompkins,2016,361,331,28,2,0,0,0,122,48,36,0,0,361,0,0,0,Ozone,0.9168975069252078,0.07756232686980609,0.00554016620498615,0.0,0.0,0.0
New York,Wayne,2016,351,321,28,2,0,0,0,136,48,34,0,0,351,0,0,0,Ozone,0.9145299145299145,0.07977207977207977,0.005698005698005698,0.0,0.0,0.0
New York,Westchester,2016,366,300,60,6,0,0,0,140,64,37,0,0,283,0,83,0,Ozone,0.819672131147541,0.16393442622950818,0.01639344262295082,0.0,0.0,0.0
North Carolina,Alexander,2016,278,246,32,0,0,0,0,100,51,39,0,0,212,0,0,66,Ozone,0.8848920863309353,0.11510791366906475,0.0,0.0,0.0,0.0
North Carolina,Avery,2016,358,316,38,4,0,0,0,149,51,41,0,0,346,0,12,0,Ozone,0.88268156424581,0.10614525139664804,0.0111731843575419,0.0,0.0,0.0
North Carolina,Beaufort,2016,344,343,1,0,0,0,0,62,11,0,0,0,0,344,0,0,SO2,0.997093023255814,0.0029069767441860465,0.0,0.0,0.0,0.0
North Carolina,Brunswick,2016,74,64,8,2,0,0,0,128,65,0,0,0,0,74,0,0,SO2,0.8648648648648649,0.10810810810810811,0.02702702702702703,0.0,0.0,0.0
North Carolina,Buncombe,2016,366,300,58,4,4,0,0,167,58,38,0,0,167,0,199,0,PM2.5,0.819672131147541,0.15846994535519127,0.01092896174863388,0.01092896174863388,0.0,0.0
North Carolina,Caldwell,2016,264,230,34,0,0,0,0,90,51,40,0,0,214,50,0,0,Ozone,0.8712121212121212,0.12878787878787878,0.0,0.0,0.0,0.0
North Carolina,Carteret,2016,327,308,19,0,0,0,0,93,47,36,0,0,327,0,0,0,Ozone,0.9418960244648318,0.0581039755351682,0.0,0.0,0.0,0.0
North Carolina,Caswell,2016,329,303,26,0,0,0,0,97,49,32,0,0,207,0,4,118,Ozone,0.9209726443768997,0.0790273556231003,0.0,0.0,0.0,0.0
North Carolina,Catawba,2016,358,276,79,1,2,0,0,153,55,36,0,0,0,0,358,0,PM2.5,0.770949720670391,0.2206703910614525,0.002793296089385475,0.00558659217877095,0.0,0.0
North Carolina,Cumberland,2016,366,286,80,0,0,0,0,93,57,41,0,0,172,8,184,2,PM2.5,0.7814207650273224,0.2185792349726776,0.0,0.0,0.0,0.0
North Carolina,Davidson,2016,362,279,83,0,0,0,0,93,56,35,0,0,0,0,362,0,PM2.5,0.7707182320441989,0.2292817679558011,0.0,0.0,0.0,0.0
North Carolina,Durham,2016,366,272,93,1,0,0,0,119,58,41,0,0,158,0,208,0,PM2.5,0.7431693989071039,0.2540983606557377,0.00273224043715847,0.0,0.0,0.0
North Carolina,Edgecombe,2016,356,305,51,0,0,0,0,97,54,34,0,0,180,0,176,0,Ozone,0.8567415730337079,0.14325842696629212,0.0,0.0,0.0,0.0
North Carolina,Forsyth,2016,366,269,94,3,0,0,0,119,64,42,0,19,192,0,155,0,Ozone,0.7349726775956285,0.2568306010928962,0.00819672131147541,0.0,0.0,0.0
North Carolina,Graham,2016,213,162,50,1,0,0,0,112,64,45,0,0,213,0,0,0,Ozone,0.7605633802816901,0.2347417840375587,0.004694835680751174,0.0,0.0,0.0
North Carolina,Granville,2016,213,179,34,0,0,0,0,97,61,41,0,0,213,0,0,0,Ozone,0.8403755868544601,0.1596244131455399,0.0,0.0,0.0,0.0
North Carolina,Guilford,2016,366,272,90,4,0,0,0,133,64,42,0,0,175,0,184,7,PM2.5,0.7431693989071039,0.2459016393442623,0.01092896174863388,0.0,0.0,0.0
North Carolina,Haywood,2016,265,207,54,4,0,0,0,142,64,44,0,0,213,0,52,0,Ozone,0.7811320754716982,0.2037735849056604,0.01509433962264151,0.0,0.0,0.0
North Carolina,Hyde,2016,108,105,3,0,0,0,0,53,39,20,0,0,0,0,108,0,PM2.5,0.9722222222222222,0.027777777777777776,0.0,0.0,0.0,0.0
North Carolina,Jackson,2016,271,179,83,7,2,0,0,154,71,45,0,0,210,0,61,0,Ozone,0.6605166051660517,0.3062730627306273,0.025830258302583026,0.007380073800738007,0.0,0.0
North Carolina,Johnston,2016,304,238,65,1,0,0,0,107,56,40,0,0,174,0,130,0,Ozone,0.7828947368421053,0.2138157894736842,0.003289473684210526,0.0,0.0,0.0
North Carolina,Lee,2016,363,279,84,0,0,0,0,100,58,43,0,0,197,0,166,0,Ozone,0.768595041322314,0.23140495867768596,0.0,0.0,0.0,0.0
North Carolina,Lenoir,2016,193,171,22,0,0,0,0,97,51,40,0,0,193,0,0,0,Ozone,0.8860103626943006,0.11398963730569948,0.0,0.0,0.0,0.0
North Carolina,Lincoln,2016,211,173,36,1,1,0,0,156,61,44,0,0,211,0,0,0,Ozone,0.8199052132701422,0.17061611374407584,0.004739336492890996,0.004739336492890996,0.0,0.0
North Carolina,Macon,2016,345,321,23,1,0,0,0,101,48,35,0,0,345,0,0,0,Ozone,0.9304347826086956,0.06666666666666667,0.002898550724637681,0.0,0.0,0.0
North Carolina,Martin,2016,277,264,13,0,0,0,0,97,46,33,0,0,197,64,0,16,Ozone,0.9530685920577617,0.04693140794223827,0.0,0.0,0.0,0.0
North Carolina,Mecklenburg,2016,366,244,115,6,1,0,0,154,77,44,0,9,242,0,115,0,Ozone,0.6666666666666666,0.31420765027322406,0.01639344262295082,0.00273224043715847,0.0,0.0
North Carolina,Mitchell,2016,232,207,21,1,3,0,0,159,52,28,0,0,0,0,232,0,PM2.5,0.8922413793103449,0.09051724137931035,0.004310344827586207,0.01293103448275862,0.0,0.0
North Carolina,Montgomery,2016,365,324,41,0,0,0,0,87,51,37,0,0,273,0,92,0,Ozone,0.8876712328767123,0.11232876712328767,0.0,0.0,0.0,0.0
North Carolina,New Hanover,2016,361,331,30,0,0,0,0,90,49,31,0,0,178,16,167,0,Ozone,0.9168975069252078,0.08310249307479224,0.0,0.0,0.0,0.0
North Carolina,Person,2016,214,192,21,1,0,0,0,101,51,40,0,0,214,0,0,0,Ozone,0.897196261682243,0.09813084112149532,0.004672897196261682,0.0,0.0,0.0
North Carolina,Pitt,2016,288,242,46,0,0,0,0,100,55,38,0,0,162,0,126,0,Ozone,0.8402777777777778,0.1597222222222222,0.0,0.0,0.0,0.0
North Carolina,Rockingham,2016,212,183,28,1,0,0,0,101,58,42,0,0,212,0,0,0,Ozone,0.8632075471698113,0.1320754716981132,0.0047169811320754715,0.0,0.0,0.0
North Carolina,Rowan,2016,360,313,47,0,0,0,0,97,58,37,0,0,360,0,0,0,Ozone,0.8694444444444445,0.13055555555555556,0.0,0.0,0.0,0.0
North Carolina,Swain,2016,365,280,73,8,4,0,0,174,59,40,0,0,180,0,185,0,PM2.5,0.7671232876712328,0.2,0.021917808219178082,0.010958904109589041,0.0,0.0
North Carolina,Union,2016,209,165,41,3,0,0,0,108,67,44,0,0,209,0,0,0,Ozone,0.7894736842105263,0.19617224880382775,0.014354066985645933,0.0,0.0,0.0
North Carolina,Wake,2016,366,238,125,3,0,0,0,135,64,46,0,2,179,0,185,0,PM2.5,0.6502732240437158,0.34153005464480873,0.00819672131147541,0.0,0.0,0.0
North Carolina,Yancey,2016,204,145,55,4,0,0,0,115,67,46,0,0,204,0,0,0,Ozone,0.7107843137254902,0.2696078431372549,0.0196078431372549,0.0,0.0,0.0
North Dakota,Billings,2016,366,356,10,0,0,0,0,91,44,34,0,0,350,1,15,0,Ozone,0.9726775956284153,0.0273224043715847,0.0,0.0,0.0,0.0
North Dakota,Burke,2016,365,356,9,0,0,0,0,75,43,32,0,0,324,3,37,1,Ozone,0.9753424657534246,0.024657534246575342,0.0,0.0,0.0,0.0
North Dakota,Burleigh,2016,337,329,7,1,0,0,0,117,41,30,0,12,241,0,60,24,Ozone,0.9762611275964391,0.020771513353115726,0.002967359050445104,0.0,0.0,0.0
North Dakota,Cass,2016,366,324,42,0,0,0,0,86,52,34,0,1,212,0,133,20,Ozone,0.8852459016393442,0.11475409836065574,0.0,0.0,0.0,0.0
North Dakota,Dunn,2016,366,356,10,0,0,0,0,89,44,34,0,0,309,0,52,5,Ozone,0.9726775956284153,0.0273224043715847,0.0,0.0,0.0,0.0
North Dakota,McKenzie,2016,366,359,7,0,0,0,0,87,44,33,0,1,344,0,21,0,Ozone,0.9808743169398907,0.01912568306010929,0.0,0.0,0.0,0.0
North Dakota,Mercer,2016,366,356,9,1,0,0,0,107,44,32,0,5,330,11,20,0,Ozone,0.9726775956284153,0.02459016393442623,0.00273224043715847,0.0,0.0,0.0
North Dakota,Oliver,2016,366,357,9,0,0,0,0,91,44,32,0,1,336,1,27,1,Ozone,0.9754098360655737,0.02459016393442623,0.0,0.0,0.0,0.0
North Dakota,Stutsman,2016,366,357,9,0,0,0,0,88,26,9,0,0,0,34,0,332,PM10,0.9754098360655737,0.02459016393442623,0.0,0.0,0.0,0.0
North Dakota,Williams,2016,366,346,18,2,0,0,0,106,45,31,0,0,288,25,38,15,Ozone,0.9453551912568307,0.04918032786885246,0.00546448087431694,0.0,0.0,0.0
Ohio,Adams,2016,366,358,8,0,0,0,0,80,37,23,0,0,0,6,360,0,PM2.5,0.9781420765027322,0.02185792349726776,0.0,0.0,0.0,0.0
Ohio,Allen,2016,366,316,47,3,0,0,0,122,58,34,0,0,206,0,160,0,Ozone,0.8633879781420765,0.1284153005464481,0.00819672131147541,0.0,0.0,0.0
Ohio,Ashtabula,2016,366,324,36,6,0,0,0,126,54,30,0,0,213,153,0,0,Ozone,0.8852459016393442,0.09836065573770492,0.01639344262295082,0.0,0.0,0.0
Ohio,Athens,2016,60,58,2,0,0,0,0,56,42,27,0,0,0,0,60,0,PM2.5,0.9666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0
Ohio,Belmont,2016,366,345,21,0,0,0,0,100,43,17,1,259,0,1,98,7,NO2,0.9426229508196722,0.05737704918032787,0.0,0.0,0.0,0.0
Ohio,Butler,2016,366,259,96,11,0,0,0,136,74,42,0,0,287,12,63,4,Ozone,0.7076502732240437,0.26229508196721313,0.030054644808743168,0.0,0.0,0.0
Ohio,Clark,2016,366,270,90,6,0,0,0,119,65,42,0,0,178,3,185,0,PM2.5,0.7377049180327869,0.2459016393442623,0.01639344262295082,0.0,0.0,0.0
Ohio,Clermont,2016,366,242,119,5,0,0,0,133,67,44,0,0,149,0,217,0,PM2.5,0.6612021857923497,0.3251366120218579,0.01366120218579235,0.0,0.0,0.0
Ohio,Clinton,2016,211,154,53,4,0,0,0,112,74,44,0,0,211,0,0,0,Ozone,0.7298578199052133,0.25118483412322273,0.018957345971563982,0.0,0.0,0.0
Ohio,Columbiana,2016,365,364,1,0,0,0,0,52,16,1,0,0,0,305,0,60,SO2,0.9972602739726028,0.0027397260273972603,0.0,0.0,0.0,0.0
Ohio,Cuyahoga,2016,366,207,148,6,5,0,0,200,74,47,0,16,138,32,172,8,PM2.5,0.5655737704918032,0.40437158469945356,0.01639344262295082,0.01366120218579235,0.0,0.0
Ohio,Delaware,2016,212,179,32,1,0,0,0,112,67,41,0,0,212,0,0,0,Ozone,0.8443396226415094,0.1509433962264151,0.0047169811320754715,0.0,0.0,0.0
Ohio,Fayette,2016,353,310,42,1,0,0,0,108,54,37,0,0,353,0,0,0,Ozone,0.8781869688385269,0.11898016997167139,0.0028328611898017,0.0,0.0,0.0
Ohio,Franklin,2016,366,274,83,9,0,0,0,126,64,42,0,42,184,0,139,1,Ozone,0.7486338797814208,0.226775956284153,0.02459016393442623,0.0,0.0,0.0
Ohio,Geauga,2016,214,155,49,10,0,0,0,140,74,44,0,0,214,0,0,0,Ozone,0.7242990654205608,0.22897196261682243,0.04672897196261682,0.0,0.0,0.0
Ohio,Greene,2016,366,285,80,1,0,0,0,105,64,40,0,0,189,0,177,0,Ozone,0.7786885245901639,0.2185792349726776,0.00273224043715847,0.0,0.0,0.0
Ohio,Hamilton,2016,366,199,155,12,0,0,0,140,74,49,0,34,147,0,185,0,PM2.5,0.5437158469945356,0.42349726775956287,0.03278688524590164,0.0,0.0,0.0
Ohio,Jefferson,2016,366,194,168,4,0,0,0,105,68,49,0,0,106,8,252,0,PM2.5,0.5300546448087432,0.45901639344262296,0.01092896174863388,0.0,0.0,0.0
Ohio,Knox,2016,213,175,38,0,0,0,0,100,64,41,0,0,213,0,0,0,Ozone,0.8215962441314554,0.1784037558685446,0.0,0.0,0.0,0.0
Ohio,Lake,2016,366,275,78,13,0,0,0,143,71,39,1,0,175,11,179,0,PM2.5,0.7513661202185792,0.21311475409836064,0.03551912568306011,0.0,0.0,0.0
Ohio,Lawrence,2016,366,288,75,3,0,0,0,119,58,39,0,0,152,0,214,0,PM2.5,0.7868852459016393,0.20491803278688525,0.00819672131147541,0.0,0.0,0.0
Ohio,Licking,2016,214,172,39,3,0,0,0,108,64,43,0,0,214,0,0,0,Ozone,0.8037383177570093,0.1822429906542056,0.014018691588785047,0.0,0.0,0.0
Ohio,Lorain,2016,365,316,47,2,0,0,0,115,54,34,0,0,207,0,157,1,Ozone,0.8657534246575342,0.12876712328767123,0.005479452054794521,0.0,0.0,0.0
Ohio,Lucas,2016,366,288,74,4,0,0,0,112,61,39,0,0,183,32,151,0,Ozone,0.7868852459016393,0.20218579234972678,0.01092896174863388,0.0,0.0,0.0
Ohio,Madison,2016,213,161,50,2,0,0,0,112,64,43,0,0,213,0,0,0,Ozone,0.755868544600939,0.2347417840375587,0.009389671361502348,0.0,0.0,0.0
Ohio,Mahoning,2016,366,311,55,0,0,0,0,75,53,35,0,0,70,0,296,0,PM2.5,0.8497267759562842,0.15027322404371585,0.0,0.0,0.0,0.0
Ohio,Medina,2016,362,285,76,1,0,0,0,105,59,40,0,0,184,0,178,0,Ozone,0.787292817679558,0.20994475138121546,0.0027624309392265192,0.0,0.0,0.0
Ohio,Meigs,2016,187,185,2,0,0,0,0,64,13,1,0,0,0,187,0,0,SO2,0.9893048128342246,0.0106951871657754,0.0,0.0,0.0,0.0
Ohio,Miami,2016,213,164,46,3,0,0,0,101,67,43,0,0,213,0,0,0,Ozone,0.7699530516431925,0.215962441314554,0.014084507042253521,0.0,0.0,0.0
Ohio,Montgomery,2016,366,276,84,6,0,0,0,112,67,41,0,0,183,0,183,0,Ozone,0.7540983606557377,0.22950819672131148,0.01639344262295082,0.0,0.0,0.0
Ohio,Morgan,2016,363,363,0,0,0,0,0,40,9,1,0,0,0,363,0,0,SO2,1.0,0.0,0.0,0.0,0.0,0.0
Ohio,Noble,2016,348,307,39,2,0,0,0,105,51,38,0,0,324,0,24,0,Ozone,0.882183908045977,0.11206896551724138,0.005747126436781609,0.0,0.0,0.0
Ohio,Portage,2016,247,223,24,0,0,0,0,90,50,37,0,0,204,0,43,0,Ozone,0.902834008097166,0.09716599190283401,0.0,0.0,0.0,0.0
Ohio,Preble,2016,366,295,70,1,0,0,0,105,61,40,0,0,266,2,98,0,Ozone,0.8060109289617486,0.1912568306010929,0.00273224043715847,0.0,0.0,0.0
Ohio,Scioto,2016,366,355,10,1,0,0,0,129,42,15,0,0,0,38,115,213,PM10,0.9699453551912568,0.0273224043715847,0.00273224043715847,0.0,0.0,0.0
Ohio,Stark,2016,366,267,93,6,0,0,0,119,67,40,2,0,179,0,185,0,PM2.5,0.7295081967213115,0.2540983606557377,0.01639344262295082,0.0,0.0,0.0
Ohio,Summit,2016,366,260,105,1,0,0,0,112,61,43,0,0,105,0,261,0,PM2.5,0.7103825136612022,0.28688524590163933,0.00273224043715847,0.0,0.0,0.0
Ohio,Trumbull,2016,366,300,61,5,0,0,0,133,61,39,0,0,189,0,175,2,Ozone,0.819672131147541,0.16666666666666666,0.01366120218579235,0.0,0.0,0.0
Ohio,Warren,2016,360,238,113,9,0,0,0,129,71,44,0,0,176,0,184,0,PM2.5,0.6611111111111111,0.3138888888888889,0.025,0.0,0.0,0.0
Ohio,Washington,2016,214,189,25,0,0,0,0,90,54,40,0,0,214,0,0,0,Ozone,0.883177570093458,0.11682242990654206,0.0,0.0,0.0,0.0
Ohio,Wood,2016,214,170,41,3,0,0,0,115,64,41,0,0,214,0,0,0,Ozone,0.794392523364486,0.19158878504672897,0.014018691588785047,0.0,0.0,0.0
Oklahoma,Adair,2016,366,316,50,0,0,0,0,90,54,39,0,0,267,0,98,1,Ozone,0.8633879781420765,0.1366120218579235,0.0,0.0,0.0,0.0
Oklahoma,Caddo,2016,137,134,3,0,0,0,0,61,44,33,0,0,137,0,0,0,Ozone,0.9781021897810219,0.021897810218978103,0.0,0.0,0.0,0.0
Oklahoma,Canadian,2016,358,333,25,0,0,0,0,97,49,36,0,51,307,0,0,0,Ozone,0.9301675977653632,0.06983240223463687,0.0,0.0,0.0,0.0
Oklahoma,Carter,2016,298,249,46,3,0,0,0,129,61,41,0,0,255,0,43,0,Ozone,0.8355704697986577,0.15436241610738255,0.010067114093959731,0.0,0.0,0.0
Oklahoma,Cherokee,2016,269,250,19,0,0,0,0,77,49,38,0,0,269,0,0,0,Ozone,0.929368029739777,0.07063197026022305,0.0,0.0,0.0,0.0
Oklahoma,Cleveland,2016,365,312,52,1,0,0,0,101,55,40,0,0,269,0,96,0,Ozone,0.8547945205479452,0.14246575342465753,0.0027397260273972603,0.0,0.0,0.0
Oklahoma,Comanche,2016,366,320,46,0,0,0,0,87,52,40,0,0,284,0,82,0,Ozone,0.8743169398907104,0.12568306010928962,0.0,0.0,0.0,0.0
Oklahoma,Cotton,2016,265,238,27,0,0,0,0,90,51,39,0,0,265,0,0,0,Ozone,0.8981132075471698,0.1018867924528302,0.0,0.0,0.0,0.0
Oklahoma,Creek,2016,334,301,33,0,0,0,0,87,50,39,0,0,334,0,0,0,Ozone,0.9011976047904192,0.09880239520958084,0.0,0.0,0.0,0.0
Oklahoma,Custer,2016,360,357,3,0,0,0,0,64,25,15,0,0,0,0,0,360,PM10,0.9916666666666667,0.008333333333333333,0.0,0.0,0.0,0.0
Oklahoma,Dewey,2016,361,319,42,0,0,0,0,87,51,40,0,0,290,0,71,0,Ozone,0.8836565096952909,0.11634349030470914,0.0,0.0,0.0,0.0
Oklahoma,Grady,2016,286,286,0,0,0,0,0,33,16,9,0,286,0,0,0,0,NO2,1.0,0.0,0.0,0.0,0.0,0.0
Oklahoma,Johnston,2016,218,199,18,1,0,0,0,108,50,39,0,0,218,0,0,0,Ozone,0.9128440366972477,0.08256880733944955,0.0045871559633027525,0.0,0.0,0.0
Oklahoma,Kay,2016,361,252,106,3,0,0,0,126,59,43,0,0,136,5,220,0,PM2.5,0.6980609418282548,0.29362880886426596,0.008310249307479225,0.0,0.0,0.0
Oklahoma,Lincoln,2016,365,329,35,1,0,0,0,105,50,37,0,0,288,0,71,6,Ozone,0.9013698630136986,0.0958904109589041,0.0027397260273972603,0.0,0.0,0.0
Oklahoma,Mayes,2016,294,264,30,0,0,0,0,93,51,38,0,0,294,0,0,0,Ozone,0.8979591836734694,0.10204081632653061,0.0,0.0,0.0,0.0
Oklahoma,McClain,2016,362,335,27,0,0,0,0,87,48,37,0,0,362,0,0,0,Ozone,0.925414364640884,0.07458563535911603,0.0,0.0,0.0,0.0
Oklahoma,Muskogee,2016,364,350,13,1,0,0,0,101,35,18,0,0,0,70,0,294,PM10,0.9615384615384616,0.03571428571428571,0.0027472527472527475,0.0,0.0,0.0
Oklahoma,Oklahoma,2016,366,275,90,1,0,0,0,129,64,43,0,28,242,0,93,3,Ozone,0.7513661202185792,0.2459016393442623,0.00273224043715847,0.0,0.0,0.0
Oklahoma,Osage,2016,198,173,25,0,0,0,0,93,58,38,0,0,198,0,0,0,Ozone,0.8737373737373737,0.12626262626262627,0.0,0.0,0.0,0.0
Oklahoma,Ottawa,2016,366,296,70,0,0,0,0,79,56,40,0,0,152,0,212,2,PM2.5,0.8087431693989071,0.1912568306010929,0.0,0.0,0.0,0.0
Oklahoma,Pittsburg,2016,366,307,59,0,0,0,0,83,55,40,0,0,249,0,117,0,Ozone,0.8387978142076503,0.16120218579234974,0.0,0.0,0.0,0.0
Oklahoma,Sequoyah,2016,361,331,30,0,0,0,0,74,49,37,0,58,233,0,66,4,Ozone,0.9168975069252078,0.08310249307479224,0.0,0.0,0.0,0.0
Oklahoma,Tulsa,2016,366,239,124,2,1,0,0,164,65,45,0,1,201,0,164,0,Ozone,0.6530054644808743,0.33879781420765026,0.00546448087431694,0.00273224043715847,0.0,0.0
Oklahoma,Washington,2016,274,215,59,0,0,0,0,100,58,42,0,0,184,0,90,0,Ozone,0.7846715328467153,0.21532846715328466,0.0,0.0,0.0,0.0
Oregon,Baker,2016,362,336,26,0,0,0,0,74,46,21,0,0,0,0,362,0,PM2.5,0.9281767955801105,0.0718232044198895,0.0,0.0,0.0,0.0
Oregon,Benton,2016,194,185,9,0,0,0,0,64,38,15,0,0,0,0,194,0,PM2.5,0.9536082474226805,0.04639175257731959,0.0,0.0,0.0,0.0
Oregon,Clackamas,2016,215,202,12,1,0,0,0,108,44,29,0,0,153,0,62,0,Ozone,0.9395348837209302,0.05581395348837209,0.004651162790697674,0.0,0.0,0.0
Oregon,Columbia,2016,348,344,4,0,0,0,0,61,38,23,0,0,146,0,202,0,PM2.5,0.9885057471264368,0.011494252873563218,0.0,0.0,0.0,0.0
Oregon,Crook,2016,348,285,62,1,0,0,0,115,57,20,0,0,0,0,348,0,PM2.5,0.8189655172413793,0.1781609195402299,0.0028735632183908046,0.0,0.0,0.0
Oregon,Deschutes,2016,327,322,5,0,0,0,0,61,37,22,0,0,0,0,327,0,PM2.5,0.9847094801223242,0.01529051987767584,0.0,0.0,0.0,0.0
Oregon,Douglas,2016,339,325,14,0,0,0,0,65,38,17,0,0,0,0,339,0,PM2.5,0.9587020648967551,0.04129793510324484,0.0,0.0,0.0,0.0
Oregon,Grant,2016,341,287,54,0,0,0,0,83,55,22,0,0,0,0,341,0,PM2.5,0.841642228739003,0.15835777126099707,0.0,0.0,0.0,0.0
Oregon,Harney,2016,357,276,80,1,0,0,0,115,67,18,0,0,0,0,357,0,PM2.5,0.773109243697479,0.22408963585434175,0.0028011204481792717,0.0,0.0,0.0
